jeffreys,affinity_deficit,likelihood_ratio_second_moment,maximum_absolute_likelihood_ratio,batch,batch_size,s,actual_angle
8.155777226719563e-07,1.0194689546356678e-07,8.155879585634563e-07,0.025588743529469937,33,8192,0.122,0.30618621784789724
9.533051380938346e-07,1.1916267339434763e-07,9.533201419150245e-07,0.028406805130646973,34,8192,0.122,0.30618621784789724
7.776778654452141e-07,9.720960380750726e-08,7.776820053905107e-07,0.015588211796227824,35,8192,0.122,0.30618621784789724
9.062731310640841e-07,1.1328337861235346e-07,9.062975399676152e-07,0.03752446519849073,36,8192,0.122,0.30618621784789724
7.15652054841609e-07,8.945633157741867e-08,7.156576637463018e-07,0.02296422055957592,37,8192,0.122,0.30618621784789724
9.893241831186714e-07,1.2366490355737863e-07,9.893440018596404e-07,0.028262047455687167,38,8192,0.122,0.30618621784789724
7.275318024468067e-07,9.094136234847394e-08,7.275354170875672e-07,0.01675511270829233,39,8192,0.122,0.30618621784789724
8.633494294204103e-07,1.079180694473155e-07,8.633689249463516e-07,0.034823819683664325,40,8192,0.122,0.30618621784789724
9.078469195301144e-07,1.1348038135928894e-07,9.078623942429146e-07,0.03133912000236805,41,8192,0.122,0.30618621784789724
6.865192539863741e-07,8.581479059447243e-08,6.865229709137175e-07,0.016071493189684816,42,8192,0.122,0.30618621784789724
1.095278810128172e-06,1.369093102536371e-07,1.0952961225965107e-06,0.02805041011889564,43,8192,0.122,0.30618621784789724
9.591618888539357e-07,1.1989479470727682e-07,9.591760136875656e-07,0.02633355925616776,44,8192,0.122,0.30618621784789724
1.1794289989293777e-06,1.474255780912473e-07,1.1795264980316768e-06,0.05479758924334277,45,8192,0.122,0.30618621784789724
6.980961130157827e-07,8.726191364347969e-08,6.980993284916867e-07,0.01740364281278417,46,8192,0.122,0.30618621784789724
8.711634736528051e-07,1.0889501837850796e-07,8.711767802232144e-07,0.03006354544798029,47,8192,0.122,0.30618621784789724
7.40343164491478e-07,9.254265089551855e-08,7.403509938262919e-07,0.023229348727898724,48,8192,0.122,0.30618621784789724
6.980850860348701e-07,8.726046753916961e-08,6.980904689327695e-07,0.02048930195012666,49,8192,0.122,0.30618621784789724
9.020344823997321e-07,1.1275371722983246e-07,9.020534607677693e-07,0.03211706585480911,50,8192,0.122,0.30618621784789724
9.109562444470408e-07,1.1386919650997198e-07,9.109669339534878e-07,0.025653800406310268,51,8192,0.122,0.30618621784789724
7.2330917844712e-07,9.041346992290387e-08,7.233148547159035e-07,0.021542097927572,52,8192,0.122,0.30618621784789724
9.694370619813078e-07,1.2117930238175996e-07,9.694476337168676e-07,0.02309652122943895,53,8192,0.122,0.30618621784789724
1.1275027986612985e-06,1.4093680159438079e-07,1.1275363426169349e-06,0.03911357804174287,54,8192,0.122,0.30618621784789724
5.815629295311339e-07,7.269531566933942e-08,5.815645462377709e-07,0.012701441533849334,55,8192,0.122,0.30618621784789724
6.923790020734043e-07,8.654726442544695e-08,6.923825487591874e-07,0.01984814737823548,56,8192,0.122,0.30618621784789724
1.0874060217830092e-06,1.3592506559955395e-07,1.0874280098980472e-06,0.035073426377900674,57,8192,0.122,0.30618621784789724
8.053234282413736e-07,1.0066512177252144e-07,8.053332445304539e-07,0.027846992184704433,58,8192,0.122,0.30618621784789724
8.741505936087186e-07,1.0926855295285456e-07,8.741592735779566e-07,0.023274179984206,59,8192,0.122,0.30618621784789724
8.502604553535908e-07,1.0628238081613031e-07,8.502660906633082e-07,0.021412267669274954,60,8192,0.122,0.30618621784789724
1.0457771234083693e-06,1.3072061973671275e-07,1.0458257860131743e-06,0.0410748812515731,61,8192,0.122,0.30618621784789724
7.490659822390619e-07,9.363307997430101e-08,7.490713520263744e-07,0.0180634386071592,62,8192,0.122,0.30618621784789724
8.302590111418081e-07,1.037822288503066e-07,8.302637325052872e-07,0.016985819893287513,63,8192,0.122,0.30618621784789724
7.532248095338518e-07,9.415296484580751e-08,7.532291726096081e-07,0.017482704098517488,64,8192,0.122,0.30618621784789724
1.051919376675904e-06,1.3148907107994894e-07,1.0519466090454683e-06,0.03631555054975699,65,8192,0.122,0.30618621784789724
9.14567002757297e-07,1.1432063878213357e-07,9.145745727718833e-07,0.018167495808656398,66,8192,0.122,0.30618621784789724
9.073821051174032e-07,1.1342184585019285e-07,9.074114587224479e-07,0.03978087611635317,67,8192,0.122,0.30618621784789724
8.566797182871974e-07,1.0708476555861303e-07,8.566860935701354e-07,0.01773882540070204,68,8192,0.122,0.30618621784789724
9.446041265925546e-07,1.1807468326794776e-07,9.446307686722976e-07,0.03856732319775347,69,8192,0.122,0.30618621784789724
8.542730646536114e-07,1.0678390183539839e-07,8.54280464553241e-07,0.020851367190495296,70,8192,0.122,0.30618621784789724
7.102462009804391e-07,8.87805781343511e-08,7.102525046207437e-07,0.02294907883627495,71,8192,0.122,0.30618621784789724
9.867460825786e-07,1.2334288326293628e-07,9.867581485144262e-07,0.023662620444067528,72,8192,0.122,0.30618621784789724
8.634926079255469e-07,1.0793637623172501e-07,8.634990002240055e-07,0.020390532844817955,73,8192,0.122,0.30618621784789724
7.378317771002463e-07,9.222886344023913e-08,7.378352554171284e-07,0.01557005600507999,74,8192,0.122,0.30618621784789724
6.515455436926715e-07,8.144308337111942e-08,6.515490505926355e-07,0.017106691380863737,75,8192,0.122,0.30618621784789724
9.792951148567225e-07,1.224115003384477e-07,9.793075634930785e-07,0.025312167996085932,76,8192,0.122,0.30618621784789724
8.91289866192494e-07,1.1141098492888768e-07,8.912978132549452e-07,0.01983806625596074,77,8192,0.122,0.30618621784789724
6.412416591635535e-07,8.015513015299416e-08,6.412441309245203e-07,0.016101859796650686,78,8192,0.122,0.30618621784789724
1.4572905578672308e-06,1.8215766885125381e-07,1.4574073884766974e-06,0.05422286002237087,79,8192,0.122,0.30618621784789724
9.791402679897984e-07,1.223922721491307e-07,9.791486311926038e-07,0.020426288084037125,80,8192,0.122,0.30618621784789724
8.48456754245326e-07,1.0605676386172716e-07,8.484673276923509e-07,0.026788056850771014,81,8192,0.122,0.30618621784789724
1.4354075678850557e-06,1.7942103353457908e-07,1.435564770812433e-06,0.061125652735384506,82,8192,0.122,0.30618621784789724
7.564951647061237e-07,9.456172008547124e-08,7.565007808051687e-07,0.01810153069547127,83,8192,0.122,0.30618621784789724
9.242515509741001e-07,1.1553111599596233e-07,9.242620430260815e-07,0.021689664110297713,84,8192,0.122,0.30618621784789724
8.49990778450232e-07,1.0624856146028902e-07,8.499999255488576e-07,0.024687918776564288,85,8192,0.122,0.30618621784789724
7.757418156135158e-07,9.696747847005544e-08,7.757497670521567e-07,0.023813305086985537,86,8192,0.122,0.30618621784789724
7.991420611208166e-07,9.989259087482286e-08,7.991473976182828e-07,0.018221050429325203,87,8192,0.122,0.30618621784789724
6.558187350682501e-07,8.197723289686518e-08,6.558222226459394e-07,0.016405519487522113,88,8192,0.122,0.30618621784789724
9.444060528969066e-07,1.1805031420044933e-07,9.444202101354402e-07,0.02826913104529183,89,8192,0.122,0.30618621784789724
7.004946250631137e-07,8.756170852377868e-08,7.004984525600021e-07,0.018425425712401022,90,8192,0.122,0.30618621784789724
8.551799426156864e-07,1.0689724684431269e-07,8.551878140765605e-07,0.020723728830445154,91,8192,0.122,0.30618621784789724
8.498313603976218e-07,1.0622865305365643e-07,8.498399042953923e-07,0.02368130024692583,92,8192,0.122,0.30618621784789724
7.245246617479259e-07,9.056537419073406e-08,7.24531334651773e-07,0.021318564690352204,93,8192,0.122,0.30618621784789724
7.790966819457844e-07,9.738688698936145e-08,7.791030260810548e-07,0.019637340614648835,94,8192,0.122,0.30618621784789724
9.4363408999837e-07,1.1795382828032284e-07,9.436479450852976e-07,0.029358837897245138,95,8192,0.122,0.30618621784789724
1.0250898502120373e-06,1.2813528907476537e-07,1.0251200009441892e-06,0.03768407531593709,96,8192,0.122,0.30618621784789724
1.0210258567289195e-06,1.276273381071752e-07,1.0210544644240442e-06,0.033736782557127754,97,8192,0.122,0.30618621784789724
8.67861622019377e-07,1.0848241650645138e-07,8.678707819171562e-07,0.02378807247542447,98,8192,0.122,0.30618621784789724
7.798440620733669e-07,9.748018550386998e-08,7.798543742804912e-07,0.02556339892609394,99,8192,0.122,0.30618621784789724
6.224264560136192e-07,7.780320738232596e-08,6.22429643838105e-07,0.016988858770444537,100,8192,0.122,0.30618621784789724
8.056166540237676e-07,1.0070193743132222e-07,8.056212723217513e-07,0.014318335607715227,101,8192,0.122,0.30618621784789724
8.383737347148669e-07,1.0479627459605422e-07,8.383878865946948e-07,0.031963613428162674,102,8192,0.122,0.30618621784789724
7.674122213360509e-07,9.592624466804122e-08,7.67421277334112e-07,0.024150638824300685,103,8192,0.122,0.30618621784789724
9.209124236762311e-07,1.1511357609329793e-07,9.209276834823697e-07,0.031019579616408777,104,8192,0.122,0.30618621784789724
7.657090151039309e-07,9.5713434806446e-08,7.657151617253735e-07,0.019395456566520863,105,8192,0.122,0.30618621784789724
1.0328540581090122e-06,1.291061955908062e-07,1.0328720317417586e-06,0.031776159069277554,106,8192,0.122,0.30618621784789724
8.891912207012745e-07,1.1114871166053842e-07,8.891973303779225e-07,0.016865883322081388,107,8192,0.122,0.30618621784789724
7.653934447698053e-07,9.567378251441726e-08,7.654061834689353e-07,0.031129540534067246,108,8192,0.122,0.30618621784789724
9.180051120447914e-07,1.1475019888798362e-07,9.18019195863033e-07,0.025596296516468442,109,8192,0.122,0.30618621784789724
8.886679678859854e-07,1.110832346868649e-07,8.886763294764958e-07,0.025223871136621057,110,8192,0.122,0.30618621784789724
8.925063218507651e-07,1.1156296904858496e-07,8.925165997326224e-07,0.025588312503515453,111,8192,0.122,0.30618621784789724
6.721653890044029e-07,8.402058303552679e-08,6.721682878881978e-07,0.0155134069861802,112,8192,0.122,0.30618621784789724
7.350702571093009e-07,9.18836382168491e-08,7.350748626166204e-07,0.020482740438277247,113,8192,0.122,0.30618621784789724
1.3423080632196714e-06,1.677836409620092e-07,1.342463809830807e-06,0.06120319035196076,114,8192,0.122,0.30618621784789724
8.869829374641718e-07,1.1087263121840097e-07,8.869904883472561e-07,0.02003742766513561,115,8192,0.122,0.30618621784789724
8.002248938868258e-07,1.0002794642646062e-07,8.002301837949445e-07,0.017822002786449076,116,8192,0.122,0.30618621784789724
9.897700526932423e-07,1.2372088221257546e-07,9.89782032701687e-07,0.02386724286485631,117,8192,0.122,0.30618621784789724
1.0596895393925842e-06,1.3246059833070666e-07,1.0597085504679705e-06,0.027988015699989433,118,8192,0.122,0.30618621784789724
9.282357663603744e-07,1.1602926099469884e-07,9.282424799817607e-07,0.018494733457611545,119,8192,0.122,0.30618621784789724
6.920886284683838e-07,8.651097175696804e-08,6.920920461223826e-07,0.014642686222574142,120,8192,0.122,0.30618621784789724
6.485011316124834e-07,8.106254790874331e-08,6.485041249865382e-07,0.016107286976758672,121,8192,0.122,0.30618621784789724
8.144527774307426e-07,1.0180637481219181e-07,8.144598931843851e-07,0.023763486615223428,122,8192,0.122,0.30618621784789724
7.82869384659663e-07,9.785854575330014e-08,7.828734591974038e-07,0.014999820916138162,123,8192,0.122,0.30618621784789724
7.341777739477022e-07,9.177207738708384e-08,7.341823933598732e-07,0.019552276540348856,124,8192,0.122,0.30618621784789724
8.137278556137288e-07,1.017157792997354e-07,8.137343404888501e-07,0.018512577204777614,125,8192,0.122,0.30618621784789724
6.972992894217212e-07,8.716226676570919e-08,6.97303910615244e-07,0.020027478440866275,126,8192,0.122,0.30618621784789724
8.261689596673338e-07,1.0327087187237963e-07,8.261768984455177e-07,0.023611825167948908,127,8192,0.122,0.30618621784789724
